Anio,Mes,FECHA,Pais_Destino,Prod_Principal,TRADICIONAL_Y_NO_TRAD,Codigo_Subpartida,Suma_FOB_miles,Suma_TM_Peso_Neto
2015,10,01-oct-2015,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,3128051410.00,6587281472
2015,10,01-oct-2015,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,48896601.00,57047120
2015,10,01-oct-2015,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,2172490.00,2289509
2015,11,01-nov-2015,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,2662262329.00,5581701525
2015,11,01-nov-2015,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,43318400.00,49634267
2015,11,01-nov-2015,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,908884.00,938937
2015,12,01-dic-2015,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,4213110617.00,8684664892
2015,12,01-dic-2015,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,57456010.00,51028214
2015,12,01-dic-2015,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,497654.00,526584
2014,1,01-ene-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,4575617691.00,10270095951
2014,1,01-ene-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,36314698.00,66120025
2014,1,01-ene-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,1694688.00,2613947
2014,2,01-feb-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,3031209732.00,6751817384
2014,2,01-feb-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,34678346.00,42868425
2014,2,01-feb-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,1757556.00,3029908
2014,3,01-mar-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,2568051000.00,5699541981
2014,3,01-mar-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,42025478.00,57623065
2014,3,01-mar-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,1535116.00,2504555
2014,4,01-abr-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,2744418534.00,6148873875
2014,4,01-abr-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,46553264.00,65822817
2014,4,01-abr-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,1973800.00,3112084
2014,5,01-may-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,3231959168.00,7204698955
2014,5,01-may-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,51436138.00,80468065
2014,5,01-may-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,2681032.00,5731390
2014,6,01-jun-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,2942453277.00,6637325367
2014,6,01-jun-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,40747144.00,50987068
2014,6,01-jun-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,2017080.00,3608386
2014,7,01-jul-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,4131181002.00,9030840397
2014,7,01-jul-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,50734286.00,62179095
2014,7,01-jul-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,2695004.00,5442091
2014,8,01-ago-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,2574471679.00,5578744072
2014,8,01-ago-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,40162190.00,53514063
2014,8,01-ago-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,1905356.00,3108789
2014,9,01-sep-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,2089783193.00,4436967832
2014,9,01-sep-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,33180010.00,42190694
2014,9,01-sep-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,1464504.00,2370700
2014,10,01-oct-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,2792252874.00,5875886332
2014,10,01-oct-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,40272674.00,49546496
2014,10,01-oct-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,2417348.00,2466605
2014,11,01-nov-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,2599039371.00,5445257782
2014,11,01-nov-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,33188941.00,44386693
2014,11,01-nov-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,2047376.00,3995966
2014,12,01-dic-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,3678184633.00,7709768253
2014,12,01-dic-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,42355522.00,55724033
2014,12,01-dic-2014,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,2838956.00,4530930
2013,1,01-ene-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1035112315.00,2295411317
2013,1,01-ene-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,10743599.00,13704612
2013,1,01-ene-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,815103.00,1384094
2013,1,01-ene-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,2372984071.00,5148667683
2013,1,01-ene-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,69262271.00,128037720
2013,1,01-ene-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,4389559.00,4913791
2013,2,01-feb-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,3105907925.00,6474476429
2013,2,01-feb-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,32210844.00,35688095
2013,2,01-feb-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,9598754.00,9499115
2013,3,01-mar-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,3059868202.00,6570646816
2013,3,01-mar-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,108268433.00,215876863
2013,3,01-mar-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,12033376.00,10011636
2013,4,01-abr-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,2953475754.00,6306634757
2013,4,01-abr-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,33493104.00,45656414
2013,4,01-abr-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,16806231.00,13193357
2013,5,01-may-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,3277345657.00,7078666580
2013,5,01-may-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,42209048.00,56491359
2013,5,01-may-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,15385953.00,14585188
2013,6,01-jun-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,3344019354.00,7366706222
2013,6,01-jun-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,36775140.00,44715978
2013,6,01-jun-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,6835984.00,7096898
2013,7,01-jul-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,3046924710.00,6755717941
2013,7,01-jul-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,33135036.00,61947910
2013,7,01-jul-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,6085378.00,9005168
2013,8,01-ago-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,2869142145.00,5813679784
2013,8,01-ago-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,42802448.00,391961505
2013,8,01-ago-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,6943500.00,111505546
2013,9,01-sep-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,2319370431.00,4858533156
2013,9,01-sep-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,36512840.00,200528842
2013,9,01-sep-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,1754736.00,55277166
2013,10,01-oct-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,2702564131.00,6061940621
2013,10,01-oct-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,42822927.00,59827243
2013,10,01-oct-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,1502312.00,2950956
2013,11,01-nov-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,2488865027.00,5524263344
2013,11,01-nov-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,26721752.00,31821110
2013,11,01-nov-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,656636.00,1001397
2013,12,01-dic-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,3230853119.00,7293576063
2013,12,01-dic-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,40877868.00,63068647
2013,12,01-dic-2013,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,1833528.00,3662997
2012,1,01-ene-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2890951330.00,6881256258
2012,1,01-ene-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,18454124.00,30619513
2012,1,01-ene-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,60618680.00,112680661
2012,2,01-feb-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3562705474.00,8319595955
2012,2,01-feb-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,18839300.00,32411264
2012,2,01-feb-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,46253603.00,77792704
2012,3,01-mar-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3504367760.00,8106412919
2012,3,01-mar-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,25525790.00,44055552
2012,3,01-mar-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,43150528.00,60157248
2012,4,01-abr-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2559548674.00,5689983991
2012,4,01-abr-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,17241154.00,27727999
2012,4,01-abr-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,45073604.00,70161205
2012,5,01-may-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2647499854.00,5838071330
2012,5,01-may-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,25428900.00,40739474
2012,5,01-may-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,158029384.00,331669914
2012,6,01-jun-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3042167151.00,6491596848
2012,6,01-jun-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,20472978.00,32926583
2012,6,01-jun-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,32338926.00,43415595
2012,7,01-jul-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3036672382.00,6188790835
2012,7,01-jul-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,24360478.00,43124580
2012,7,01-jul-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,21057661.00,27041826
2012,8,01-ago-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2315548655.00,5284402779
2012,8,01-ago-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,21973523.00,34397640
2012,8,01-ago-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,82636102.00,176363964
2012,9,01-sep-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1522085199.00,3653616593
2012,9,01-sep-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,12809543.00,16803650
2012,9,01-sep-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,21813762.00,25784519
2012,10,01-oct-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1652695722.00,3967102174
2012,10,01-oct-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,15112094.00,19174134
2012,10,01-oct-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,37830306.00,65331724
2012,10,01-oct-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,88548960.00,175968000
2012,10,01-oct-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,660800.00,544800
2012,11,01-nov-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2503361873.00,5943949975
2012,11,01-nov-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,36641125.00,46766316
2012,11,01-nov-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,7712895.00,9488324
2012,11,01-nov-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,10161480.00,23294800
2012,12,01-dic-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2878236217.00,6603651387
2012,12,01-dic-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,29059397.00,36994239
2012,12,01-dic-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,938162.00,1408366
2012,12,01-dic-2012,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,4293000.00,9720000
2011,1,01-ene-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,4202367259.00,10052649993
2011,1,01-ene-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,7859428.00,11562297
2011,1,01-ene-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,56642629.00,97186123
2011,2,01-feb-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3566128010.00,8241890489
2011,2,01-feb-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,6888375.00,9794214
2011,2,01-feb-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,32382045.00,58983295
2011,3,01-mar-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3499275622.00,8437902377
2011,3,01-mar-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,9149450.00,13098160
2011,3,01-mar-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,43703543.00,79147411
2011,4,01-abr-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3799921095.00,9279508312
2011,4,01-abr-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,14125250.00,19308400
2011,4,01-abr-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,37274695.00,54323968
2011,5,01-may-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2866754925.00,6657017470
2011,5,01-may-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,10825100.00,15040480
2011,5,01-may-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,58914436.00,109167804
2011,6,01-jun-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2969821348.00,6794020138
2011,6,01-jun-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,11872150.00,16995920
2011,6,01-jun-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,61678142.00,98784702
2011,7,01-jul-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3011359073.00,6937077261
2011,7,01-jul-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,10397275.00,14884520
2011,7,01-jul-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,61865515.00,93521634
2011,8,01-ago-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2721624358.00,6291631707
2011,8,01-ago-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,10292775.00,14734920
2011,8,01-ago-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,75713317.00,101264654
2011,9,01-sep-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2982947359.00,6722947532
2011,9,01-sep-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,14470150.00,23183886
2011,9,01-sep-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,76237471.00,111713794
2011,10,01-oct-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2437036500.00,5439459832
2011,10,01-oct-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,17376920.00,34745144
2011,10,01-oct-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,59366934.00,90441430
2011,11,01-nov-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2868792805.00,6213871661
2011,11,01-nov-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,16897290.00,29631818
2011,11,01-nov-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,59976561.00,88370894
2011,12,01-dic-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3765504614.00,8348203975
2011,12,01-dic-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,17903150.00,28729875
2011,12,01-dic-2011,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,71469936.00,116866733
2010,1,01-ene-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3162723000.00,8191976900
2010,1,01-ene-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,10384732.00,14793474
2010,1,01-ene-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,48932614.00,82387969
2010,2,01-feb-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3825926800.00,9526790600
2010,2,01-feb-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,12620893.00,18230761
2010,2,01-feb-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,40003506.00,76510331
2010,3,01-mar-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3651928800.00,8909912200
2010,3,01-mar-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,14803945.00,21017700
2010,3,01-mar-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,62864214.00,128551702
2010,4,01-abr-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3881627900.00,10005711500
2010,4,01-abr-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,16176004.00,23531172
2010,4,01-abr-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,58927598.00,106005914
2010,5,01-may-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3633580400.00,9067561700
2010,5,01-may-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,16744215.00,23583767
2010,5,01-may-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,42332612.00,82997886
2010,6,01-jun-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3512341800.00,8343751900
2010,6,01-jun-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,16785192.00,23594574
2010,6,01-jun-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,56693983.00,104040370
2010,7,01-jul-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3994266500.00,9612783900
2010,7,01-jul-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,16754039.00,24356940
2010,7,01-jul-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,51616454.00,85718363
2010,8,01-ago-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2934563700.00,7170849700
2010,8,01-ago-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,12329926.00,18198595
2010,8,01-ago-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,45505317.00,69147351
2010,9,01-sep-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2888493100.00,7081628400
2010,9,01-sep-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,13552624.00,19572705
2010,9,01-sep-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,45843547.00,70090834
2010,10,01-oct-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3354261000.00,6944414300
2010,10,01-oct-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,18994475.00,27465923
2010,10,01-oct-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,28441806.00,39520883
2010,11,01-nov-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2594090200.00,6283479900
2010,11,01-nov-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,11951011.00,17743126
2010,11,01-nov-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,25866621.00,35514296
2010,12,01-dic-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3994263100.00,8869706500
2010,12,01-dic-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,11408893.00,17597556
2010,12,01-dic-2010,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,241938783.00,456066796
2009,1,01-ene-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3575214800.00,11628357400
2009,1,01-ene-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,5177300.00,8399400
2009,1,01-ene-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,76149100.00,166820500
2009,2,01-feb-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3390291000.00,10246438400
2009,2,01-feb-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,6871600.00,10428500
2009,2,01-feb-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,51954600.00,120362700
2009,3,01-mar-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3804851300.00,10687678300
2009,3,01-mar-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,10304100.00,14971700
2009,3,01-mar-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,59119200.00,122880100
2009,4,01-abr-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3601994900.00,10255633300
2009,4,01-abr-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,8132800.00,12201200
2009,4,01-abr-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,53820300.00,128069000
2009,5,01-may-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3998620100.00,11495404500
2009,5,01-may-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,12601200.00,18308700
2009,5,01-may-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,57101100.00,116171400
2009,6,01-jun-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3040924900.00,8601606800
2009,6,01-jun-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,18020200.00,24901900
2009,6,01-jun-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,53026400.00,103065300
2009,7,01-jul-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,4194076300.00,10726682100
2009,7,01-jul-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,14265800.00,19951600
2009,7,01-jul-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,53283800.00,111056500
2009,8,01-ago-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3324139300.00,8621159600
2009,8,01-ago-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,11435800.00,15893100
2009,8,01-ago-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,71845100.00,128890700
2009,9,01-sep-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2377649600.00,5712761800
2009,9,01-sep-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,12671500.00,17699500
2009,9,01-sep-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,47759100.00,85469600
2009,10,01-oct-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,3097641600.00,8185204000
2009,10,01-oct-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,16226900.00,22425800
2009,10,01-oct-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,75401500.00,138899900
2009,11,01-nov-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2515495900.00,6726635200
2009,11,01-nov-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,15442300.00,21090800
2009,11,01-nov-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,42865200.00,77603300
2009,12,01-dic-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,4433278800.00,11562526700
2009,12,01-dic-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,13045300.00,18870800
2009,12,01-dic-2009,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,68765500.00,109496200
2008,1,01-ene-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2530493400.00,8626166500
2008,1,01-ene-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,16855700.00,33045200
2008,1,01-ene-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,34498200.00,87513300
2008,2,01-feb-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2745679900.00,9550464900
2008,2,01-feb-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,24450300.00,48497100
2008,2,01-feb-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,26691200.00,61026900
2008,3,01-mar-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2893000300.00,9414104300
2008,3,01-mar-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,11410000.00,21655400
2008,3,01-mar-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,30778300.00,68008400
2008,4,01-abr-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1949373600.00,7247189000
2008,4,01-abr-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,24393200.00,30425500
2008,4,01-abr-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,47527900.00,104010800
2008,5,01-may-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2736620300.00,8095288700
2008,5,01-may-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,32595800.00,45960700
2008,5,01-may-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,47154600.00,99295000
2008,6,01-jun-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2678627200.00,7031148300
2008,6,01-jun-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,12309000.00,18929500
2008,6,01-jun-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,32867000.00,69907800
2008,7,01-jul-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2096999100.00,6011038600
2008,7,01-jul-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,31106800.00,43493100
2008,7,01-jul-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,70734800.00,153010900
2008,8,01-ago-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2228371100.00,6653332700
2008,8,01-ago-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,31831700.00,45581300
2008,8,01-ago-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,64816800.00,155742900
2008,9,01-sep-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1491522900.00,4373624200
2008,9,01-sep-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,26550700.00,39119700
2008,9,01-sep-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,56409800.00,132645700
